bottle,vibration_index_red,fill_level_grams_red,vibration_index_blue,fill_level_grams_blue,vibration_index_green,fill_level_grams_green,temperature_green,temperature_red,temperature_blue
587,225.29536149058143,190.5807157096401,32.464875731692146,487.4988839025558,-16.656309967532152,0.0,33.32815498376608,34.51322052284065,34.200219407362404
588,224.53094112189365,173.7051370610572,17.409335604735155,484.7488278950988,-17.463999893219466,0.0,33.73199994660973,34.54022561018448,35.18607975366928
589,219.9290537587066,157.28244627224996,29.59060603397075,481.2911901146692,-14.7290659280213,0.0,32.36453296401065,33.50867927273139,33.56827074179302
590,223.36929796367428,141.23665090687763,31.30078196754756,477.75506730016974,-18.722222384816405,0.0,34.3611111924082,32.675985160073004,34.49052799587645
591,221.16497858272757,125.59390569663398,33.05141603482668,474.10756927134366,-16.503871106087345,0.0,33.25193555304367,33.784272627417565,33.72742688191685
592,211.4990541622076,109.92845180671536,31.440712922392517,470.6733081382127,-16.878219446539532,0.0,33.439109723269766,34.89833320005846,33.55895743920805
593,219.3565472729753,93.5141427455381,32.11964899961036,467.0117893458076,-18.089879155090628,0.0,34.044939577545314,32.67456732974877,35.04940811812834
594,218.78797133568443,77.89341265128746,33.855691275680186,463.2810848020055,203.44103739785103,784.5674587207677,34.642843596246585,34.92877843567525,33.5242765037757
595,219.3752418332562,61.41579999488858,30.39436878939904,460.005375292879,210.64255871320177,768.5019105977495,33.694456420119614,33.09606351711035,33.08069331602073
596,230.81920588785584,45.27662976782469,34.439549282521675,456.3295553042441,209.759791023234,753.0341400904467,33.00246974637231,31.38876014977863,34.41859546680565
597,215.77568226978545,30.57549513213101,23.37097809978557,453.0971814868618,210.6291507510536,737.6420705102081,34.43918090014703,34.12488329861489,35.66016516471492
598,227.13179093168085,13.748338688946298,30.954125511187293,449.3964584353234,206.88181974136023,722.0574483172851,32.885427757377144,34.67602664891171,34.343822929192946
599,-19.554726400982773,0.0,31.08494287546266,445.681262007497,208.43288318689005,706.7846013035595,35.12309190167291,34.777363200491386,35.38746399576722
600,-18.03027727091225,0.0,24.793260675452785,442.4921579952292,205.45315470229588,690.8231079124106,34.15747175309772,34.015138635456125,34.027038645277834
601,-19.618604242484537,0.0,38.66588347739394,438.6636569823777,205.9232453391038,675.2673258534036,34.20364474028614,34.80930212124227,32.69877265116187
602,-18.80384660394637,0.0,27.79441282029776,435.5485311489082,204.6171681026471,659.8715704115945,33.571816482830585,34.401923301973184,33.83076293289949
603,-18.94950058818073,0.0,34.74711179202575,431.85810148689575,215.28643272831076,644.060761775517,33.485335594537034,34.47475029409036,33.81805540848054
604,-20.063917124144112,0.0,27.132343900843704,428.5436208161267,199.8200363302554,629.2250948704353,34.279336747633586,35.031958562072056,34.86476984492706
605,-19.938359809793155,0.0,27.57180662602511,425.22469398219823,211.0169178847041,613.3935019416266,33.41823266559165,34.96917990489658,33.94960617945216
606,-15.763790260854025,0.0,30.641356501133625,421.6440316463442,207.1102422307878,598.0855194068757,34.46785855202019,32.88189513042701,34.99269231889402
607,-20.98899667386371,0.0,34.32899163084391,418.01833568426207,209.8354316606545,582.2298317348307,33.63013842328051,35.494498336931855,32.69369500575799
608,-18.88992969588884,0.0,31.660206276836007,414.6640797866267,204.26986299573025,566.9265786230823,35.20920108038008,34.44496484794442,33.78234038872575
609,-19.068810586904902,0.0,24.07195408453563,411.3909390801221,215.41116260002343,550.4904499746975,32.62155521925275,34.53440529345245,36.15782172264961
610,-14.445845676526062,0.0,28.57875631369713,407.9596021805648,212.9111651284728,535.3096738220174,33.54621387819544,32.22292283826303,33.41544363170637
611,-16.484526066908913,0.0,30.276650234591944,404.47645497141264,206.5529716872282,519.7789096527436,36.16562437712686,33.242263033454456,34.90989543184696
612,-16.240599759308765,0.0,24.679858887317547,401.24964302338014,205.32679125847807,503.3902264362261,34.367222376096166,33.12029987965438,34.76509320857491
613,-18.29793567434413,0.0,26.178910806611302,397.9241446270158,208.43308462538369,487.5699006369202,34.647486295874195,34.148967837172066,34.82979636932611
614,-20.62897337384055,0.0,29.131746344727706,394.329357144758,212.72342110218037,471.330413434872,34.63648138382879,35.31448668692028,35.250833574052265
615,-19.84399097644972,0.0,38.86540676983369,390.3210875405318,209.11127678192173,455.3864495058392,34.38660873922472,34.92199548822486,33.01826567601074
616,-18.668590167160616,0.0,27.306525595465427,387.3375048581868,213.18807021761748,438.8853886899784,37.2759524671094,34.33429508358031,32.96878864456093
617,-16.48981529019828,0.0,29.829782129241835,383.8503373132581,205.6488316946489,422.13144094993714,33.48457243009167,33.24490764509914,35.56842874081308
618,-20.55108524749309,0.0,33.70385616699191,380.2732262988717,208.20911957831044,406.7097803378946,35.01871006129337,35.275542623746546,32.33984763388728
619,-19.644921351524147,0.0,26.145945331704127,377.2243449424392,211.1715780744492,390.46608741937,34.40243228283244,34.82246067576207,34.553042855115066
620,-19.38578709014739,0.0,24.326212988286123,374.11326905409487,207.6453341610484,374.6130249053722,35.44386495207211,34.692893545073694,34.41103085943568
621,-17.852440166349098,0.0,34.759890941445434,370.2536857493494,218.87105564575745,357.892704613633,32.604962169399855,33.92622008317455,34.73472605662484
622,-17.614897685515587,0.0,29.153644612121884,366.87240916777534,212.97847529117607,342.87228456006045,32.823321570431204,33.80744884275779,33.842424256930954
623,-21.18670513324244,800.0,35.207867167354095,363.1856231752668,214.87948672266216,327.7157887879582,32.18095805534126,33.59335256662122,33.72304543248706
624,205.9512686317983,784.398327447167,36.61031370322928,359.51188812765787,210.85355416393784,312.8616052080223,34.18682215132,36.170213636822766,33.0306666533568
625,218.96680365226425,766.7630376106817,26.987373839194184,356.4285370199383,205.501604303092,297.4069341665028,34.521969165965274,35.49066151491336,33.95227531999429
626,217.12845955639517,749.7591248591757,27.51955867327416,353.177657459862,205.75919046297116,281.8638545153396,33.97508072834612,34.33874500357593,34.294402451902805
627,218.5478360288569,733.1873785216458,19.47550638316316,350.32413958869193,213.16652281800407,266.0871906968481,33.84148626170078,34.54215251698921,35.188066369546924
628,215.97447622103667,716.7187872136838,33.28243920214814,346.53678460193856,207.1023405626765,250.8034611529417,33.72857570500548,34.412952883561665,34.400388898369705
629,219.91927377053264,700.0424750354485,27.036530450648208,343.1118431897803,208.38415100788265,235.85047063407703,31.051547325046105,34.43876919417194,35.51423636582326
630,214.9325400342301,683.8751892036721,35.2786483928301,339.1155430556447,203.92786041951015,221.9581685253701,34.32988486379814,33.186582905445654,34.64456414836883
631,218.56472201712305,667.8850015207665,29.49206128735099,335.5949086420888,205.5286281936547,206.4122644091893,34.92935706505324,34.504646364946694,34.82037034764007
632,211.1995190321527,651.7329510619503,35.78093470445069,331.820566854497,205.63929616621488,190.7256283845778,33.97754846825919,34.79899099096336,33.3786432344418
633,217.4224636056713,635.1806465049012,20.64894527224632,328.90261156543966,206.20515852479335,175.32135048038734,34.800710550362545,33.61449831198613,35.70822812428796
634,213.55998798246316,619.4133087788142,26.393937402738302,325.4653507753417,207.69382036324544,159.45424389573682,34.73996149941667,33.93737374585703,35.05427516193729
635,216.9198050447496,603.3990178027653,27.69246254229823,322.0009925313124,208.3808751363154,143.58318907013393,34.6638486640389,33.00103310120372,35.055868505558784
636,220.32085015562117,587.6080815639626,25.212821420509748,318.8533421906682,213.6659705983879,127.44577362871776,34.23345316304976,32.99511457960977,34.0438411712442
637,221.16683816469805,571.7610464855877,32.37141524763716,315.3658472245375,214.5176480489905,111.5489334556628,33.55371937883664,33.0582500364628,33.63619996433185
638,216.97230926312872,555.9895511388692,29.762246303132724,312.3165345008167,203.53955408770943,96.71745410943892,33.49390845099267,34.39436621824917,32.0020065775391
639,221.20146750494743,539.3702345301208,31.92120805728937,308.96456018476835,212.70811348550487,81.204937650067,34.2290333477592,33.850541572177576,34.45264192902452
640,217.53451572387115,523.2020196128265,30.224879637058617,305.6042894686366,208.8179374059236,65.55096698511598,34.75970386652828,34.33357197295708,33.506808099140926
641,208.4349819424375,507.4304402239505,29.53011090302841,302.2765409982615,208.0506358416924,49.71428905067978,34.751524479241546,34.35473219969314,34.3081511062956
